source,interaction,target,cor,cor_sign
T146358,-->,T112626,0.529024688918559,+
T146358,-->,T128605,0.471505371744198,+
T146358,-->,T176601,0.528731347617576,+
T147114,-->,T149807,0.544272295915227,+
T147114,-->,T183713,0.514598953849012,+
T147215,-->,T019725,0.41215327159729,+
T147215,-->,T147244,0.372756587890631,+
T147217,-->,T147215,0.639389753468247,+
T147244,-->,T030278,0.33466406890892,+
T147244,-->,T176451,0.280858810058946,+
T148176,-->,T044884,0.486767678125689,+
T148258,-->,T129708,0.318695440301267,+
T148742,-->,T090880,0.631026397275217,+
T148742,-->,T129382,0.429510838687609,+
T148742,-->,T147215,0.531152422193605,+
T148897,-->,T020570,0.558198745872454,+
T148897,-->,T044884,0.571169409596811,+
T148897,-->,T148898,0.701690791598108,+
T148897,-->,T148899,0.596003485996792,+
T148898,-->,T148899,0.692961645087816,+
T148899,-->,T121137,0.360430333658434,+
T148899,-->,T136949,0.463234805508309,+
T149241,-->,T028060,0.763931706031187,+
T149255,-->,T051623,0.761714785243449,+
T149255,-->,T083186,0.730262392948135,+
T149255,-->,T095081,0.77142224733786,+
T149255,-->,T149241,0.834741753826098,+
T149496,-->,T087744,0.39829925669541,+
T149496,-->,T123166,0.409425429296123,+
T149807,-->,T001938,0.497356256548679,+
T149807,-->,T007573,0.521992384074865,+
T149807,-->,T010794,0.558900421509844,+
T149807,-->,T056212,0.523019500378968,+
T149807,-->,T063491,0.339317727939648,+
T149807,-->,T069374,0.467890970471991,+
T149807,-->,T076279,0.502627449472931,+
T149807,-->,T125332,0.567853186803922,+
T149807,-->,T184118,0.647250627482055,+
T149808,-->,T149807,0.611417458307241,+
T150539,-->,T024243,0.352235568594172,+
T150539,-->,T032231,0.31761964455883,+
T150539,-->,T128815,0.26753604292574,+
T150934,-->,T088174,0.476248254826975,+
T150934,-->,T109989,0.523715045642673,+
T150961,-->,T150963,0.578349221972408,+
T150961,-->,T150964,0.628992495606349,+
T150964,-->,T007721,0.34810688754239,+
T150964,-->,T039452,0.412693481059794,+
T150964,-->,T056183,0.413692707249808,+
T150964,-->,T150963,0.726736318495507,+
T151250,-->,T056950,-0.376221765040537,-
T151563,-->,T038313,0.523503465610229,+
T151563,-->,T076052,0.542381690932344,+
T151563,-->,T151250,0.524503220218297,+
T151706,-->,T027208,0.357534331099038,+
T151706,-->,T166622,0.442454257784671,+
T152567,-->,T028181,-0.47925554499439,-
T152567,-->,T074126,0.647801383350227,+
T152840,-->,T035747,0.604592068248521,+
T152840,-->,T063079,0.633995410595179,+
T152840,-->,T135186,0.311565985999914,+
T152840,-->,T182667,-0.509386650738746,-
T152840,-->,T187562,0.58270460235584,+
T152846,-->,T174052,0.71274835052965,+
T152941,-->,T000978,0.395849680743588,+
T152941,-->,T004396,0.283372098865074,+
T152941,-->,T081811,0.379840409719592,+
T152941,-->,T096852,0.695844330893687,+
T154656,-->,T041006,0.325542190116987,+
T154656,-->,T158334,0.191316906263545,+
T154945,-->,T180216,0.691807519249446,+
T155325,-->,T045053,0.8497863322902,+
T155325,-->,T049931,0.802899522243365,+
T155325,-->,T149241,0.816305724956348,+
T155325,-->,T149255,0.811507814812342,+
T156570,-->,T094869,0.283592088768686,+
T156570,-->,T187666,0.193027205607265,+
T156570,-->,T195839,0.225628878736012,+
T158334,-->,T041966,0.430258191305403,+
T158742,-->,T158743,0.682863037417112,+
T158743,-->,T030585,0.764861259489411,+
T158743,-->,T114499,0.774846175824902,+
T158743,-->,T151563,0.690302715680862,+
T158743,-->,T162757,0.729071219410305,+
T159182,-->,T178599,0.597398605596244,+
T159350,-->,T158334,0.35987173091089,+
T159350,-->,T192388,0.472161105532112,+
T160102,-->,T034485,0.363009162763531,+
T160102,-->,T122550,0.319518402367169,+
T160761,-->,T018491,0.233723934154993,+
T160761,-->,T160760,0.789607854412487,+
T160762,-->,T041396,0.475547527457193,+
T160762,-->,T160760,0.772495469943144,+
T160762,-->,T160761,0.819604096396583,+
T160859,-->,T120383,0.550221398700223,+
T160859,-->,T158334,0.411824286594386,+
T160859,-->,T160860,0.803840031692422,+
T160860,-->,T063933,0.75090811746744,+
T160860,-->,T114499,0.819042746118488,+
T161051,-->,T082924,0.406988956379347,+
T161051,-->,T085528,0.464891795522466,+
T161513,-->,T089343,0.0833648664072962,+
T162139,-->,T192388,-0.22457161009459,-
T162212,-->,T052942,-0.350878495470784,-
T162212,-->,T189487,0.660966679212196,+
T162278,-->,T006742,0.535804001402679,+
T162278,-->,T042064,0.563502902256671,+
T162278,-->,T158729,0.245178910194247,+
T162278,-->,T159350,0.384738115780671,+
T162278,-->,T192388,0.541778317335301,+
T162279,-->,T178599,0.287648297823827,+
T162285,-->,T083742,0.405465833845941,+
T162757,-->,T020139,0.780559177509256,+
T162757,-->,T020789,0.756941137655505,+
T162757,-->,T146272,0.639303152811403,+
T162995,-->,T048516,0.746588289997803,+
T162995,-->,T050593,0.829332263450533,+
T162995,-->,T050892,0.735085800182047,+
T162995,-->,T054684,0.765093710234446,+
T162995,-->,T070178,0.782045561842268,+
T163150,-->,T050593,0.80136249394362,+
T163150,-->,T162995,0.867352454235651,+
T163537,-->,T063207,0.365347413100691,+
T163537,-->,T072540,-0.257226974032126,-
T163537,-->,T101418,0.549846095961805,+
T163896,-->,T053531,0.738514723151531,+
T163896,-->,T095309,0.795959271891106,+
T163896,-->,T095515,0.496563774261074,+
T163896,-->,T171342,0.775360845926288,+
T164776,-->,T106310,0.784228520595849,+
T164776,-->,T126388,0.793056126194666,+
T164947,-->,T049346,0.578368243886507,+
T164947,-->,T092842,0.603552759743962,+
T164947,-->,T094800,0.711221556788286,+
T165004,-->,T102535,0.493727481468571,+
T165231,-->,T031815,0.618525729128318,+
T165231,-->,T041966,0.601305623115164,+
T165231,-->,T093772,0.400109498209374,+
T165231,-->,T095314,0.59314614303432,+
T165231,-->,T122634,0.662503891671024,+
T165231,-->,T134737,-0.504714283295781,-
T165231,-->,T152941,0.698457819546359,+
T165231,-->,T190459,0.568050030687679,+
T165679,-->,T156570,0.255530627721313,+
T165786,-->,T027239,0.477449986790659,+
T165791,-->,T125081,0.691787336916396,+
T167636,-->,T024245,0.0877123572224838,+
T168319,-->,T094115,0.404326102174986,+
T168319,-->,T199607,0.391073015319799,+
T168614,-->,T017161,0.58559215004657,+
T168614,-->,T102663,0.689650192132265,+
T168758,-->,T145188,0.0885169425527952,+
T168758,-->,T161051,0.192905857996264,+
T169025,-->,T132572,0.448977690192864,+
T169251,-->,T093202,0.470097069391958,+
T169251,-->,T198533,0.670834839704365,+
T169886,-->,T046720,0.536266589615317,+
T169886,-->,T129509,0.507861163823723,+
T169886,-->,T193394,0.443056791361926,+
T169888,-->,T169886,0.790511604719475,+
T169888,-->,T169895,0.552268806092801,+
T169895,-->,T052886,0.448408508628563,+
T169895,-->,T122550,0.444657064080216,+
T170118,-->,T031631,0.439928444037467,+
T170118,-->,T074415,0.546269089761665,+
T170760,-->,T000106,0.369309966132503,+
T170760,-->,T133490,0.378185433845581,+
T171342,-->,T104723,0.784951298746158,+
T171342,-->,T116194,0.726620799123453,+
T172168,-->,T094518,0.450597092518733,+
T172168,-->,T135555,0.517754019418327,+
T172888,-->,T129382,0.336430709477247,+
T173649,-->,T024246,0.305352355343693,+
T173649,-->,T069374,0.296080273143226,+
T173650,-->,T019724,0.379376262027514,+
T173650,-->,T173649,0.714116148458245,+
T173650,-->,T173651,0.679515627550088,+
T173651,-->,T186316,0.352890254706575,+
T174052,-->,T105722,0.493724123008909,+
T174052,-->,T106003,0.622014794330501,+
T174052,-->,T199863,0.536841777312512,+
T174215,-->,T066047,0.681020607575342,+
T174215,-->,T152941,0.760844785489627,+
T174478,-->,T074910,0.361172885333716,+
T174478,-->,T133793,0.368999868453199,+
T175029,-->,T068321,0.280702674289244,+
T175734,-->,T044139,0.534144657724775,+
T176303,-->,T052332,0.361727933410212,+
T176303,-->,T129382,0.350145337587082,+
T176450,-->,T045502,0.150968339371389,+
T176450,-->,T072585,0.4520958304249,+
T176450,-->,T095839,0.408643920871668,+
T176450,-->,T136648,0.514982190522123,+
T176450,-->,T174478,0.415854508237947,+
T176451,-->,T024246,0.190487907012079,+
T176451,-->,T176450,0.295051130876584,+
T176452,-->,T122550,0.474758947072143,+
T176601,-->,T001802,0.296127978811338,+
T176601,-->,T090381,0.333398235462444,+
T177132,-->,T178924,0.780681737324379,+
T177132,-->,T198158,0.710855685337097,+
T178093,-->,T133793,0.182193508373907,+
T178112,-->,T002501,0.368565894825084,+
T178599,-->,T111983,0.331963971608697,+
T178599,-->,T199607,0.414948815890898,+
T178665,-->,T126067,0.351100842706864,+
T178665,-->,T144479,0.43194215323672,+
T178821,-->,T196708,0.301808615389083,+
T178924,-->,T070619,0.798380266329227,+
T178924,-->,T128627,0.86450580299101,+
T178961,-->,T094098,0.432303988060007,+
T180082,-->,T161051,0.307042511369461,+
T180398,-->,T187532,0.469739535145469,+
T180530,-->,T093535,0.39840686245352,+
T181879,-->,T168614,0.437747295427328,+
T182256,-->,T082031,0.698677099851472,+
T182514,-->,T069756,0.841483134106028,+
T182514,-->,T070685,0.823002203791927,+
T182514,-->,T106310,0.719228768910709,+
T182667,-->,T081548,-0.306436848872165,-
T182931,-->,T182932,0.454044980347583,+
T182932,-->,T017375,-0.408385827912796,-
T182932,-->,T063079,-0.378434663375649,-
T182932,-->,T147580,0.404634175752493,+
T183713,-->,T022631,0.518751624175145,+
T183713,-->,T033629,0.38044099911368,+
T184118,-->,T022631,0.582009258232486,+
T184118,-->,T183713,0.575584451631568,+
T184623,-->,T005961,0.43642914704755,+
T184623,-->,T011202,0.406193785175902,+
T184623,-->,T038675,0.44912436414167,+
T184623,-->,T098885,0.461080832389893,+
T184623,-->,T123698,0.45525925339301,+
T184623,-->,T131789,0.470780207442851,+
T184743,-->,T158743,0.58421457591651,+
T184922,-->,T022816,0.450288459092041,+
T185072,-->,T044139,0.735512534845783,+
T185247,-->,T184623,0.396012481739494,+
T186313,-->,T186316,0.507616614557287,+
T186316,-->,T059179,0.625854068761126,+
T186316,-->,T089341,0.496908458417874,+
T186316,-->,T098771,0.545736496845152,+
T186316,-->,T133793,0.423887434633349,+
T186316,-->,T145727,0.57746785743245,+
T186316,-->,T193798,0.413855725911929,+
T187532,-->,T180216,0.546404114486198,+
T187532,-->,T187562,0.570196656604163,+
T187562,-->,T049362,0.744115751667353,+
T187562,-->,T093202,-0.148114093772296,-
T187589,-->,T001812,0.404286952431971,+
T187589,-->,T068972,0.444780010617879,+
T187589,-->,T169895,0.241510268564681,+
T187666,-->,T101418,0.547287300604628,+
T187666,-->,T128605,0.412924677143368,+
T187666,-->,T132572,0.420539432579925,+
T188679,-->,T100654,0.474170893585382,+
T188694,-->,T069423,0.523452933305303,+
T188697,-->,T100872,0.563496383915654,+
T189297,-->,T030586,0.233080857549238,+
T189297,-->,T108651,0.19051174206421,+
T189297,-->,T159350,0.299457876949298,+
T189297,-->,T192388,0.29730152567877,+
T189434,-->,T189435,0.614592217534637,+
T189435,-->,T062713,0.411570949814207,+
T189435,-->,T086066,0.495508876371533,+
T189435,-->,T125709,0.417245405151901,+
T189435,-->,T134944,0.556983497522262,+
T189435,-->,T147215,0.438912895917466,+
T189487,-->,T083587,0.387406679918179,+
T189487,-->,T083592,0.538477018471134,+
T189487,-->,T110726,-0.404072176305474,-
T189487,-->,T151250,0.583898011096315,+
T189487,-->,T152567,0.477667786503127,+
T189532,-->,T081548,0.244177723497765,+
T189532,-->,T143696,0.546884600459303,+
T189532,-->,T160760,0.226673751114835,+
T189532,-->,T170118,0.408567312190315,+
T189558,-->,T031815,0.457844066858074,+
T190034,-->,T023206,0.486570644016912,+
T190459,-->,T016323,0.543837866460583,+
T190459,-->,T162757,0.679069493785893,+
T190742,-->,T108174,0.729460510578163,+
T192388,-->,T006742,0.589471885681101,+
T192388,-->,T174215,0.541155934048096,+
T192816,-->,T032231,0.258038406631707,+
T192816,-->,T034242,0.167350248661555,+
T192816,-->,T034489,0.194802207679107,+
T193394,-->,T068317,0.308856704436005,+
T193394,-->,T136949,0.476048523728183,+
T193395,-->,T174478,0.40638644639345,+
T193395,-->,T176450,0.4025641539883,+
T193395,-->,T193394,0.778755585478126,+
T193444,-->,T173651,0.220969919270914,+
T193444,-->,T185247,0.217028218494808,+
T193798,-->,T193795,0.416923731846909,+
T193801,-->,T052887,0.274280207438393,+
T194088,-->,T142648,0.38638141091451,+
T194375,-->,T069636,0.424587178407324,+
T194375,-->,T095394,0.584084911025859,+
T194375,-->,T096852,0.56138892789339,+
T194694,-->,T045053,0.733303620550636,+
T194694,-->,T061928,0.676264475158856,+
T194694,-->,T109221,0.612828077080028,+
T194897,-->,T061260,0.442868072564773,+
T195839,-->,T198533,0.447665155868308,+
T196704,-->,T005961,0.433681836810022,+
T196704,-->,T135660,-0.142049031180283,-
T196708,-->,T099272,0.503099350470532,+
T198042,-->,T038826,0.67751239209937,+
T198042,-->,T091044,0.624511460726264,+
T198042,-->,T146271,0.539276269410099,+
T198158,-->,T070685,0.808677421241597,+
T198158,-->,T178924,0.805260143378627,+
T198158,-->,T198487,0.638972816315624,+
T198158,-->,T200112,0.712065453567562,+
T198309,-->,T054985,0.598539868790546,+
T198309,-->,T162139,-0.359606549766836,-
T198533,-->,T000394,0.694040510188313,+
T198533,-->,T093133,0.648092107676313,+
T198533,-->,T104723,0.716354505609469,+
T198533,-->,T138881,0.610731854634091,+
T198616,-->,T168717,0.307836767637873,+
T198930,-->,T035747,-0.318668109079881,-
T199607,-->,T062713,-0.192355785609236,-
T199607,-->,T165679,0.286208563327824,+
T199607,-->,T176601,0.516890504549098,+
T199863,-->,T074528,0.301983154602643,+
T199863,-->,T094115,0.393869377940961,+
T199863,-->,T125719,0.661868094568365,+
T200111,-->,T184743,0.362441387137873,+
T200112,-->,T200111,0.488341902059871,+
T200455,-->,T094097,-0.397627612931537,-
T200602,-->,T042184,0.266560133419593,+
T200603,-->,T200602,0.664591488555866,+
T200603,-->,T200604,0.442437863665927,+
T146271,<->,T146272,0.646983074479195,+
T093327,<->,T094789,0.759674563451754,+
T083591,<->,T083592,0.630006434205344,+
T082031,<->,T042064,0.381372068826953,+
T002501,<->,T059214,0.147286226460188,+
T111983,<->,T038826,0.443881654310599,+
T105233,<->,T105234,0.635923487044952,+
T091835,<->,T091834,0.74170932779233,+
T199863,<->,T128605,0.433870592759071,+
T076042,<->,T198309,0.488011606309622,+
T086414,<->,T171342,0.624440265867146,+
T074201,<->,T094800,0.689856153428236,+
T077777,<->,T042064,0.408206161701411,+
T100872,<->,T100871,0.773862392342956,+
T180082,<->,T187666,0.351431046275401,+
T200111,<->,T051180,0.347457182131586,+
T112626,<->,T168717,0.37561484588862,+
T002526,<->,T047618,0.836801011161515,+
T160760,<->,T008662,0.365661130519135,+
T094098,<->,T014852,0.494193424920653,+
T063932,<->,T063933,0.877066032392332,+
T081548,<->,T091834,0.278546263744748,+
T034485,<->,T150963,0.262341773259816,+
T059179,<->,T014853,0.566296051598038,+
T131789,<->,T131788,0.543249341417962,+
T074538,<->,T105642,0.544973102955433,+
T095084,<->,T044884,0.515950301770432,+
T176303,<->,T034486,0.469640831657563,+
T042064,<->,T174215,0.460756578269351,+
T041006,<->,T059214,0.598264819171654,+
T024246,<->,T024245,0.593103607181774,+
T110033,<->,T159350,0.520142012432496,+
T187666,<->,T008662,0.430991472532331,+
T124809,<->,T008662,0.336924254101355,+
T032475,<->,T174215,0.698007984122595,+
T180530,<->,T134660,0.354545977634912,+
T160102,<->,T004396,0.400155062586153,+
T059214,<->,T008662,0.223305898143324,+
T022375,<->,T156570,0.252828720893954,+
T144479,<->,T051180,0.458083922347503,+
T140997,<->,T061928,0.640414600712901,+
